Date/Time,Longitude (x),Latitude (y),Station Name,Climate ID,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),extremes,extremes_smoothing,Wind Spd (km/h),humidity_mean
2012-05-25,-75.72,45.38,OTTAWA CDA,6105976.0,28.5,19.0,23.8,0.0,5.8,6.9,0.0,6.9,0.0,35.0,33.42786222229037,20.666666666666668,21.33333333333333
2012-05-26,-75.72,45.38,OTTAWA CDA,6105976.0,24.9,15.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,29.713931111145182,13.625,7.5
2012-05-27,-75.72,45.38,OTTAWA CDA,6105976.0,22.5,11.2,16.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,14.856965555572591,10.166666666666666,0.0
2012-05-28,-75.72,45.38,OTTAWA CDA,6105976.0,23.2,14.7,19.0,0.0,1.0,0.5,0.0,0.5,0.0,27.0,20.928482777786297,17.791666666666668,4.333333333333333
2012-05-29,-75.72,45.38,OTTAWA CDA,6105976.0,30.0,11.7,20.9,0.0,2.9,12.0,0.0,12.0,0.0,39.0,29.964241388893146,13.478260869565215,16.652173913043477
2012-05-30,-75.72,45.38,OTTAWA CDA,6105976.0,23.0,12.8,17.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.982120694446573,16.5,0.0
2012-05-31,-75.72,45.38,OTTAWA CDA,6105976.0,17.9,10.3,14.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,7.491060347223287,17.041666666666668,0.0
2012-06-01,-75.72,45.38,OTTAWA CDA,6105976.0,16.9,7.9,12.4,5.6,0.0,18.8,0.0,18.8,0.0,0.0,3.745530173611644,16.82608695652174,0.0
2012-06-02,-75.72,45.38,OTTAWA CDA,6105976.0,17.9,11.5,14.7,3.3,0.0,1.6,0.0,1.6,0.0,0.0,1.8727650868058217,17.458333333333332,0.0
2012-06-03,-75.72,45.38,OTTAWA CDA,6105976.0,16.4,9.9,13.2,4.8,0.0,5.1,0.0,5.1,0.0,0.0,0.9363825434029108,15.291666666666664,0.0
2012-06-04,-75.72,45.38,OTTAWA CDA,6105976.0,16.9,11.2,14.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4681912717014554,20.09090909090909,0.0
2012-06-05,-75.72,45.38,OTTAWA CDA,6105976.0,22.9,11.0,17.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.2340956358507277,11.125,0.0
2012-06-06,-75.72,45.38,OTTAWA CDA,6105976.0,23.0,11.0,17.0,1.0,0.0,13.5,0.0,13.5,0.0,0.0,0.11704781792536388,9.416666666666666,0.0
2012-06-07,-75.72,45.38,OTTAWA CDA,6105976.0,25.4,11.8,18.6,0.0,0.6,2.8,0.0,2.8,0.0,27.0,13.558523908962682,10.409090909090908,8.272727272727273
2012-06-08,-75.72,45.38,OTTAWA CDA,6105976.0,24.5,13.0,18.8,0.0,0.8,0.5,0.0,0.5,0.0,27.0,20.279261954481345,12.608695652173912,5.695652173913044
2012-06-09,-75.72,45.38,OTTAWA CDA,6105976.0,24.2,10.7,17.5,0.5,0.0,0.0,0.0,0.0,0.0,27.0,23.63963097724067,6.3,10.4
2012-06-10,-75.72,45.38,OTTAWA CDA,6105976.0,27.4,15.1,21.3,0.0,3.3,0.0,0.0,0.0,0.0,34.0,28.81981548862033,7.954545454545454,20.454545454545453
2012-06-11,-75.72,45.38,OTTAWA CDA,6105976.0,31.5,17.2,24.4,0.0,6.4,0.0,0.0,0.0,0.0,40.0,34.409907744310175,11.5,24.79166666666667
2012-06-12,-75.72,45.38,OTTAWA CDA,6105976.0,21.5,18.8,20.2,0.0,2.2,4.4,0.0,4.4,0.0,30.0,32.20495387215509,15.458333333333336,17.041666666666668
2012-06-13,-75.72,45.38,OTTAWA CDA,6105976.0,21.2,12.7,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.102476936077544,21.375,0.0
2012-06-14,-75.72,45.38,OTTAWA CDA,6105976.0,23.5,10.0,16.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.051238468038772,10.875,0.0
2012-06-15,-75.72,45.38,OTTAWA CDA,6105976.0,25.4,12.0,18.7,0.0,0.7,0.0,0.0,0.0,0.0,27.0,17.525619234019388,13.875,8.708333333333334
2012-06-16,-75.72,45.38,OTTAWA CDA,6105976.0,27.3,14.3,20.8,0.0,2.8,0.0,0.0,0.0,0.0,30.0,23.762809617009694,10.625,10.708333333333334
2012-06-17,-75.72,45.38,OTTAWA CDA,6105976.0,28.6,15.4,22.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0,28.381404808504854,14.478260869565215,20.695652173913047
2012-06-18,-75.72,45.38,OTTAWA CDA,6105976.0,26.2,19.0,22.6,0.0,4.6,7.6,0.0,7.6,0.0,32.0,30.190702404252423,13.75,18.166666666666668
2012-06-19,-75.72,45.38,OTTAWA CDA,6105976.0,28.4,17.4,22.9,0.0,4.9,0.0,0.0,0.0,0.0,38.0,34.09535120212621,13.583333333333336,19.95833333333333
2012-06-20,-75.72,45.38,OTTAWA CDA,6105976.0,34.1,20.4,27.3,0.0,9.3,0.0,0.0,0.0,0.0,42.0,38.047675601063105,11.0,32.5
2012-06-21,-75.72,45.38,OTTAWA CDA,6105976.0,34.2,23.1,28.7,0.0,10.7,0.0,0.0,0.0,0.0,42.0,40.023837800531545,15.833333333333336,35.416666666666664
2012-06-22,-75.72,45.38,OTTAWA CDA,6105976.0,27.3,20.3,23.8,0.0,5.8,0.0,0.0,0.0,0.0,32.0,36.011918900265776,18.33333333333333,26.08333333333333
2012-06-23,-75.72,45.38,OTTAWA CDA,6105976.0,26.5,18.4,22.5,0.0,4.5,0.0,0.0,0.0,0.0,27.0,31.505959450132888,14.0,12.208333333333336
2012-06-24,-75.72,45.38,OTTAWA CDA,6105976.0,27.3,12.8,20.1,0.0,2.1,5.2,0.0,5.2,0.0,28.0,29.752979725066446,11.818181818181818,9.727272727272727
2012-06-25,-75.72,45.38,OTTAWA CDA,6105976.0,16.2,12.3,14.3,3.7,0.0,5.2,0.0,5.2,0.0,0.0,14.876489862533223,23.54166666666667,0.0
2012-06-26,-75.72,45.38,OTTAWA CDA,6105976.0,22.3,12.1,17.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,7.4382449312666115,23.375,0.0
2012-06-27,-75.72,45.38,OTTAWA CDA,6105976.0,26.1,14.4,20.3,0.0,2.3,0.0,0.0,0.0,0.0,28.0,17.719122465633305,18.95833333333333,8.833333333333334
2012-06-28,-75.72,45.38,OTTAWA CDA,6105976.0,30.3,10.5,20.4,0.0,2.4,0.2,0.0,0.2,0.0,34.0,25.85956123281665,10.217391304347826,19.26086956521739
2012-06-29,-75.72,45.38,OTTAWA CDA,6105976.0,31.7,20.0,25.9,0.0,7.9,0.0,0.0,0.0,0.0,35.0,30.42978061640833,19.916666666666668,25.75
2012-06-30,-75.72,45.38,OTTAWA CDA,6105976.0,31.4,16.8,24.1,0.0,6.1,0.0,0.0,0.0,0.0,35.0,32.71489030820416,15.541666666666664,21.75
2012-07-01,-75.72,45.38,OTTAWA CDA,6105976.0,26.8,18.6,22.7,0.0,4.7,0.0,0.0,0.0,0.0,31.0,31.857445154102077,14.958333333333336,18.45833333333333
2012-07-02,-75.72,45.38,OTTAWA CDA,6105976.0,29.3,15.7,22.5,0.0,4.5,0.0,0.0,0.0,0.0,32.0,31.92872257705104,15.333333333333336,16.916666666666668
2012-07-03,-75.72,45.38,OTTAWA CDA,6105976.0,30.3,13.2,21.8,0.0,3.8,1.0,0.0,1.0,0.0,33.0,32.464361288525524,11.363636363636365,16.272727272727273
2012-07-04,-75.72,45.38,OTTAWA CDA,6105976.0,32.8,17.8,25.3,0.0,7.3,0.0,0.0,0.0,0.0,40.0,36.232180644262755,17.791666666666668,24.25
2012-07-05,-75.72,45.38,OTTAWA CDA,6105976.0,29.1,16.5,22.8,0.0,4.8,0.0,0.0,0.0,0.0,32.0,34.116090322131384,11.636363636363635,14.909090909090908
2012-07-06,-75.72,45.38,OTTAWA CDA,6105976.0,33.6,17.3,25.5,0.0,7.5,0.0,0.0,0.0,0.0,41.0,37.558045161065685,13.833333333333336,25.04166666666667
2012-07-07,-75.72,45.38,OTTAWA CDA,6105976.0,30.7,22.0,26.4,0.0,8.4,0.0,0.0,0.0,0.0,34.0,35.77902258053285,13.818181818181818,29.681818181818183
2012-07-08,-75.72,45.38,OTTAWA CDA,6105976.0,25.3,17.8,21.6,0.0,3.6,0.0,0.0,0.0,0.0,26.0,30.889511290266427,17.583333333333332,9.416666666666666
2012-07-09,-75.72,45.38,OTTAWA CDA,6105976.0,26.0,12.6,19.3,0.0,1.3,0.0,0.0,0.0,0.0,27.0,28.94475564513321,13.958333333333336,4.333333333333333
2012-07-10,-75.72,45.38,OTTAWA CDA,6105976.0,30.4,10.9,20.7,0.0,2.7,0.0,0.0,0.0,0.0,29.0,28.97237782256661,12.869565217391305,13.130434782608695
2012-07-11,-75.72,45.38,OTTAWA CDA,6105976.0,30.3,10.6,20.5,0.0,2.5,0.0,0.0,0.0,0.0,30.0,29.486188911283303,7.9,16.75
2012-07-12,-75.72,45.38,OTTAWA CDA,6105976.0,33.2,16.8,25.0,0.0,7.0,0.0,0.0,0.0,0.0,34.0,31.743094455641646,10.916666666666664,20.166666666666668
2012-07-13,-75.72,45.38,OTTAWA CDA,6105976.0,34.5,18.1,26.3,0.0,8.3,0.0,0.0,0.0,0.0,36.0,33.871547227820834,11.090909090909092,23.5
2012-07-14,-75.72,45.38,OTTAWA CDA,6105976.0,35.0,19.2,27.1,0.0,9.1,0.0,0.0,0.0,0.0,40.0,36.935773613910406,11.0,29.956521739130434
2012-07-15,-75.72,45.38,OTTAWA CDA,6105976.0,31.3,19.7,25.5,0.0,7.5,0.2,0.0,0.2,0.0,39.0,37.96788680695521,11.083333333333336,29.91666666666667
2012-07-16,-75.72,45.38,OTTAWA CDA,6105976.0,32.1,20.9,26.5,0.0,8.5,0.5,0.0,0.5,0.0,37.0,37.4839434034776,12.666666666666664,30.58333333333333
2012-07-17,-75.72,45.38,OTTAWA CDA,6105976.0,33.6,21.9,27.8,0.0,9.8,0.0,0.0,0.0,0.0,42.0,39.74197170173881,17.166666666666668,32.916666666666664
2012-07-18,-75.72,45.38,OTTAWA CDA,6105976.0,26.9,18.3,22.6,0.0,4.6,0.0,0.0,0.0,0.0,27.0,33.370985850869396,17.958333333333332,12.041666666666664
2012-07-19,-75.72,45.38,OTTAWA CDA,6105976.0,24.5,12.0,18.3,0.0,0.3,0.0,0.0,0.0,0.0,26.0,29.685492925434698,13.772727272727273,3.4545454545454546
2012-07-20,-75.72,45.38,OTTAWA CDA,6105976.0,26.7,12.5,19.6,0.0,1.6,0.0,0.0,0.0,0.0,27.0,28.34274646271735,12.190476190476188,8.666666666666666
2012-07-21,-75.72,45.38,OTTAWA CDA,6105976.0,29.7,10.1,19.9,0.0,1.9,0.0,0.0,0.0,0.0,31.0,29.671373231358675,10.26086956521739,17.08695652173913
2012-07-22,-75.72,45.38,OTTAWA CDA,6105976.0,32.2,17.6,24.9,0.0,6.9,0.0,0.0,0.0,0.0,40.0,34.835686615679336,14.041666666666664,25.16666666666667
2012-07-23,-75.72,45.38,OTTAWA CDA,6105976.0,33.3,19.5,26.4,0.0,8.4,11.0,0.0,11.0,0.0,41.0,37.91784330783967,12.375,20.125
2012-07-24,-75.72,45.38,OTTAWA CDA,6105976.0,25.1,19.1,22.1,0.0,4.1,0.0,0.0,0.0,0.0,28.0,32.95892165391983,21.695652173913047,17.217391304347824
2012-07-25,-75.72,45.38,OTTAWA CDA,6105976.0,27.5,14.9,21.2,0.0,3.2,0.0,0.0,0.0,0.0,28.0,30.479460826959915,11.458333333333336,9.833333333333334
2012-07-26,-75.72,45.38,OTTAWA CDA,6105976.0,21.3,17.8,19.6,0.0,1.6,0.0,0.0,0.0,0.0,26.0,28.23973041347996,8.181818181818182,3.5
2012-07-27,-75.72,45.38,OTTAWA CDA,6105976.0,28.2,17.2,22.7,0.0,4.7,0.0,0.0,0.0,0.0,31.0,29.619865206739977,12.869565217391305,12.782608695652176
2012-07-28,-75.72,45.38,OTTAWA CDA,6105976.0,29.0,15.6,22.3,0.0,4.3,0.0,0.0,0.0,0.0,31.0,30.30993260336999,12.565217391304348,14.043478260869565
2012-07-29,-75.72,45.38,OTTAWA CDA,6105976.0,30.8,14.1,22.5,0.0,4.5,0.0,0.0,0.0,0.0,32.0,31.154966301684993,9.428571428571429,18.33333333333333
2012-07-30,-75.72,45.38,OTTAWA CDA,6105976.0,32.3,14.9,23.6,0.0,5.6,0.0,0.0,0.0,0.0,34.0,32.5774831508425,11.25,17.875
2012-07-31,-75.72,45.38,OTTAWA CDA,6105976.0,33.4,14.5,24.0,0.0,6.0,3.9,0.0,3.9,0.0,39.0,35.788741575421255,11.782608695652176,19.0
2012-08-01,-75.72,45.38,OTTAWA CDA,6105976.0,29.2,17.6,23.4,0.0,5.4,0.0,0.0,0.0,0.0,34.0,34.89437078771063,9.590909090909092,19.63636363636364
2012-08-02,-75.72,45.38,OTTAWA CDA,6105976.0,32.0,15.2,23.6,0.0,5.6,0.0,0.0,0.0,0.0,37.0,35.947185393855314,11.590909090909092,23.818181818181817
2012-08-03,-75.72,45.38,OTTAWA CDA,6105976.0,29.6,20.1,24.9,0.0,6.9,0.0,0.0,0.0,0.0,33.0,34.473592696927646,11.833333333333336,25.25
2012-08-04,-75.72,45.38,OTTAWA CDA,6105976.0,35.6,19.0,27.3,0.0,9.3,0.0,0.0,0.0,0.0,43.0,38.73679634846383,14.125,26.33333333333333
2012-08-05,-75.72,45.38,OTTAWA CDA,6105976.0,31.5,22.2,26.9,0.0,8.9,24.1,0.0,24.1,0.0,41.0,39.868398174231906,20.83333333333333,31.29166666666667
2012-08-06,-75.72,45.38,OTTAWA CDA,6105976.0,26.5,16.3,21.4,0.0,3.4,0.0,0.0,0.0,0.0,28.0,33.93419908711596,14.291666666666664,7.791666666666668
2012-08-07,-75.72,45.38,OTTAWA CDA,6105976.0,29.6,13.2,21.4,0.0,3.4,9.3,0.0,9.3,0.0,33.0,33.467099543557985,13.916666666666664,14.0
2012-08-08,-75.72,45.38,OTTAWA CDA,6105976.0,28.5,14.2,21.4,0.0,3.4,4.6,0.0,4.6,0.0,34.0,33.73354977177899,8.45,20.7
2012-08-09,-75.72,45.38,OTTAWA CDA,6105976.0,22.2,18.3,20.3,0.0,2.3,9.9,0.0,9.9,0.0,28.0,30.866774885889487,14.608695652173912,4.695652173913044
2012-08-10,-75.72,45.38,OTTAWA CDA,6105976.0,21.7,17.0,19.4,0.0,1.4,11.4,0.0,11.4,0.0,29.0,29.93338744294475,17.416666666666668,6.916666666666668
2012-08-11,-75.72,45.38,OTTAWA CDA,6105976.0,25.9,17.4,21.7,0.0,3.7,1.2,0.0,1.2,0.0,35.0,32.466693721472375,16.625,13.083333333333336
2012-08-12,-75.72,45.38,OTTAWA CDA,6105976.0,27.0,17.7,22.4,0.0,4.4,15.4,0.0,15.4,0.0,32.0,32.23334686073619,11.08695652173913,14.869565217391305
2012-08-13,-75.72,45.38,OTTAWA CDA,6105976.0,26.7,17.6,22.2,0.0,4.2,0.0,0.0,0.0,0.0,34.0,33.11667343036809,9.5,18.125
2012-08-14,-75.72,45.38,OTTAWA CDA,6105976.0,24.7,18.3,21.5,0.0,3.5,6.0,0.0,6.0,0.0,29.0,31.05833671518405,8.45,13.8
2012-08-15,-75.72,45.38,OTTAWA CDA,6105976.0,26.5,16.2,21.4,0.0,3.4,0.0,0.0,0.0,0.0,31.0,31.029168357592024,10.15,18.5
2012-08-16,-75.72,45.38,OTTAWA CDA,6105976.0,27.9,15.0,21.5,0.0,3.5,0.2,0.0,0.2,0.0,32.0,31.51458417879601,7.130434782608695,15.217391304347824
2012-08-17,-75.72,45.38,OTTAWA CDA,6105976.0,26.3,19.1,22.7,0.0,4.7,1.0,0.0,1.0,0.0,30.0,30.75729208939801,16.083333333333332,11.708333333333336
2012-08-18,-75.72,45.38,OTTAWA CDA,6105976.0,22.5,13.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.378646044699005,14.916666666666664,0.0
2012-08-19,-75.72,45.38,OTTAWA CDA,6105976.0,24.4,10.4,17.4,0.6,0.0,0.5,0.0,0.5,0.0,27.0,21.1893230223495,12.0,5.652173913043479
2012-08-20,-75.72,45.38,OTTAWA CDA,6105976.0,23.4,9.7,16.6,1.4,0.0,0.0,0.0,0.0,0.0,25.0,23.09466151117475,9.791666666666666,1.0416666666666667
2012-08-21,-75.72,45.38,OTTAWA CDA,6105976.0,24.0,11.9,18.0,0.0,0.0,0.2,0.0,0.2,0.0,26.0,24.547330755587375,8.636363636363637,4.636363636363637
2012-08-22,-75.72,45.38,OTTAWA CDA,6105976.0,27.0,12.0,19.5,0.0,1.5,0.2,0.0,0.2,0.0,29.0,26.773665377793694,11.695652173913045,10.73913043478261
2012-08-23,-75.72,45.38,OTTAWA CDA,6105976.0,27.5,14.4,21.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,27.386832688896842,10.153846153846152,8.384615384615385
2012-08-24,-75.72,45.38,OTTAWA CDA,6105976.0,29.4,16.1,22.8,0.0,4.8,0.0,0.0,0.0,0.0,34.0,30.69341634444843,8.869565217391305,18.91304347826087
2012-08-25,-75.72,45.38,OTTAWA CDA,6105976.0,32.5,16.2,24.4,0.0,6.4,0.0,0.0,0.0,0.0,38.0,34.34670817222421,9.869565217391305,21.130434782608692
2012-08-26,-75.72,45.38,OTTAWA CDA,6105976.0,31.2,16.4,23.8,0.0,5.8,0.0,0.0,0.0,0.0,35.0,34.673354086112106,11.541666666666664,20.541666666666668
2012-08-27,-75.72,45.38,OTTAWA CDA,6105976.0,24.9,19.2,22.1,0.0,4.1,8.6,0.0,8.6,0.0,32.0,33.336677043056056,12.782608695652176,21.608695652173914
2012-08-28,-75.72,45.38,OTTAWA CDA,6105976.0,22.8,18.8,20.8,0.0,2.8,0.0,0.0,0.0,0.0,26.0,29.668338521528028,17.791666666666668,4.208333333333333
2012-08-29,-75.72,45.38,OTTAWA CDA,6105976.0,24.5,8.1,16.3,1.7,0.0,0.0,0.0,0.0,0.0,25.0,27.334169260764014,12.958333333333336,1.0416666666666667
2012-08-30,-75.72,45.38,OTTAWA CDA,6105976.0,31.1,11.1,21.1,0.0,3.1,0.0,0.0,0.0,0.0,36.0,31.667084630382014,19.58333333333333,17.833333333333332
2012-08-31,-75.72,45.38,OTTAWA CDA,6105976.0,27.6,18.4,23.0,0.0,5.0,2.4,0.0,2.4,0.0,35.0,33.333542315191,15.5,14.166666666666664
2012-09-01,-75.72,45.38,OTTAWA CDA,6105976.0,25.1,15.5,20.3,0.0,2.3,0.0,0.0,0.0,0.0,27.0,30.1667711575955,11.047619047619047,8.666666666666666
2012-09-02,-75.72,45.38,OTTAWA CDA,6105976.0,27.0,14.5,20.8,0.0,2.8,0.0,0.0,0.0,0.0,29.0,29.583385578797756,8.590909090909092,12.363636363636365
2012-09-03,-75.72,45.38,OTTAWA CDA,6105976.0,29.5,12.0,20.8,0.0,2.8,0.0,0.0,0.0,0.0,33.0,31.29169278939888,9.583333333333334,16.25
2012-09-04,-75.72,45.38,OTTAWA CDA,6105976.0,26.0,19.9,23.0,0.0,5.0,13.8,0.0,13.8,0.0,31.0,31.14584639469944,10.318181818181818,14.090909090909092
2012-09-05,-75.72,45.38,OTTAWA CDA,6105976.0,27.5,16.4,22.0,0.0,4.0,2.1,0.0,2.1,0.0,34.0,32.57292319734972,9.652173913043477,18.17391304347826
2012-09-06,-75.72,45.38,OTTAWA CDA,6105976.0,28.1,18.1,23.1,0.0,5.1,0.0,0.0,0.0,0.0,34.0,33.28646159867486,11.73913043478261,15.695652173913045
2012-09-07,-75.72,45.38,OTTAWA CDA,6105976.0,26.0,14.0,20.0,0.0,2.0,13.8,0.0,13.8,0.0,29.0,31.14323079933743,9.125,12.125
2012-09-08,-75.72,45.38,OTTAWA CDA,6105976.0,21.1,17.0,19.1,0.0,1.1,30.0,0.0,30.0,0.0,29.0,30.071615399668712,18.30434782608696,2.4782608695652173
2012-09-09,-75.72,45.38,OTTAWA CDA,6105976.0,17.5,7.7,12.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,15.035807699834356,15.458333333333336,0.0
2012-09-10,-75.72,45.38,OTTAWA CDA,6105976.0,17.7,8.7,13.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,7.517903849917178,13.08695652173913,0.0
2012-09-11,-75.72,45.38,OTTAWA CDA,6105976.0,22.9,5.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.758951924958589,12.190476190476188,0.0
2012-09-12,-75.72,45.38,OTTAWA CDA,6105976.0,27.1,9.4,18.3,0.0,0.3,0.0,0.0,0.0,0.0,31.0,17.379475962479297,13.666666666666664,10.833333333333336
2012-09-13,-75.72,45.38,OTTAWA CDA,6105976.0,28.3,13.0,20.7,0.0,2.7,0.0,0.0,0.0,0.0,32.0,24.68973798123964,14.083333333333336,14.916666666666664
2012-09-14,-75.72,45.38,OTTAWA CDA,6105976.0,19.8,15.4,17.6,0.4,0.0,14.9,0.0,14.9,0.0,0.0,12.344868990619824,10.5,0.0
2012-09-15,-75.72,45.38,OTTAWA CDA,6105976.0,17.5,11.2,14.4,3.6,0.0,0.6,0.0,0.6,0.0,0.0,6.17243449530991,18.541666666666668,0.0
2012-09-16,-75.72,45.38,OTTAWA CDA,6105976.0,18.2,3.6,10.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0,3.086217247654956,9.625,0.0
2012-09-17,-75.72,45.38,OTTAWA CDA,6105976.0,25.8,7.8,16.8,1.2,0.0,0.5,0.0,0.5,0.0,28.0,15.54310862382748,11.25,7.75
2012-09-18,-75.72,45.38,OTTAWA CDA,6105976.0,18.9,14.4,16.7,1.3,0.0,27.3,0.0,27.3,0.0,0.0,7.7715543119137385,16.875,0.0
2012-09-19,-75.72,45.38,OTTAWA CDA,6105976.0,14.5,7.0,10.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8857771559568697,15.217391304347824,0.0
2012-09-20,-75.72,45.38,OTTAWA CDA,6105976.0,20.0,3.4,11.7,6.3,0.0,2.4,0.0,2.4,0.0,0.0,1.9428885779784348,15.291666666666664,0.0
2012-09-21,-75.72,45.38,OTTAWA CDA,6105976.0,17.0,13.0,15.0,3.0,0.0,17.2,0.0,17.2,0.0,0.0,0.9714442889892174,11.217391304347824,0.0
2012-09-22,-75.72,45.38,OTTAWA CDA,6105976.0,18.6,12.9,15.8,2.2,0.0,1.2,0.0,1.2,0.0,0.0,0.4857221444946087,15.826086956521738,0.0
2012-09-23,-75.72,45.38,OTTAWA CDA,6105976.0,15.2,7.7,11.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.24286107224730435,17.5,0.0
2012-09-24,-75.72,45.38,OTTAWA CDA,6105976.0,16.2,1.0,8.6,9.4,0.0,0.8,0.0,0.8,0.0,0.0,0.12143053612365218,14.38095238095238,0.0
2012-09-25,-75.72,45.38,OTTAWA CDA,6105976.0,20.5,10.0,15.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.06071526806182609,15.041666666666664,0.0
2012-09-26,-75.72,45.38,OTTAWA CDA,6105976.0,20.7,12.4,16.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.030357634030913044,14.416666666666664,0.0
2012-09-27,-75.72,45.38,OTTAWA CDA,6105976.0,15.0,4.5,9.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.015178817015456522,9.909090909090908,0.0
2012-09-28,,,,,,,,,,,,,,0.0,0.007589408507728261,9.555555555555557,0.0
2012-09-29,,,,,,,,,,,,,,0.0,0.0037947042538641305,9.526315789473683,0.0
2012-09-30,,,,,,,,,,,,,,0.0,0.0018973521269320653,12.875,0.0
2012-10-01,,,,,,,,,,,,,,0.0,0.0009486760634660326,18.045454545454547,0.0
2012-10-02,-75.72,45.38,OTTAWA CDA,6105976.0,20.2,5.3,12.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0004743380317330163,7.05,0.0
2012-10-03,-75.72,45.38,OTTAWA CDA,6105976.0,20.1,8.9,14.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00023716901586650816,11.958333333333336,0.0
2012-10-04,-75.72,45.38,OTTAWA CDA,6105976.0,21.7,15.6,18.7,0.0,0.7,0.2,0.0,0.2,0.0,25.0,12.500118584507936,12.333333333333336,1.0416666666666667
2012-10-05,-75.72,45.38,OTTAWA CDA,6105976.0,22.0,10.5,16.3,1.7,0.0,8.6,0.0,8.6,0.0,25.0,18.750059292253965,14.625,1.0416666666666667
2012-10-06,-75.72,45.38,OTTAWA CDA,6105976.0,14.5,8.5,11.5,6.5,0.0,0.4,0.0,0.4,0.0,0.0,9.375029646126984,16.416666666666668,0.0
2012-10-07,-75.72,45.38,OTTAWA CDA,6105976.0,9.6,2.7,6.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0,4.687514823063491,10.583333333333334,0.0
2012-10-08,-75.72,45.38,OTTAWA CDA,6105976.0,13.0,-1.5,5.8,12.2,0.0,0.0,0.0,0.0,0.0,-4.0,0.3437574115317457,9.947368421052632,0.0
2012-10-09,-75.72,45.38,OTTAWA CDA,6105976.0,15.8,4.4,10.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.17187870576587286,12.458333333333336,0.0
2012-10-10,-75.72,45.38,OTTAWA CDA,6105976.0,14.7,7.2,11.0,7.0,0.0,2.6,0.0,2.6,0.0,0.0,0.08593935288293643,17.333333333333332,0.0
2012-10-11,-75.72,45.38,OTTAWA CDA,6105976.0,10.7,3.1,6.9,11.1,0.0,2.4,0.0,2.4,0.0,0.0,0.042969676441468214,19.25,0.0
2012-10-12,-75.72,45.38,OTTAWA CDA,6105976.0,7.4,1.8,4.6,13.4,0.0,0.0,0.0,0.0,0.0,-5.0,-2.478515161779266,20.666666666666668,0.0
2012-10-13,-75.72,45.38,OTTAWA CDA,6105976.0,10.8,-3.8,3.5,14.5,0.0,14.8,0.0,14.8,0.0,-8.0,-5.239257580889633,11.521739130434785,0.0
2012-10-14,-75.72,45.38,OTTAWA CDA,6105976.0,16.5,3.9,10.2,7.8,0.0,11.7,0.0,11.7,0.0,0.0,-2.6196287904448163,14.083333333333336,0.0
2012-10-15,-75.72,45.38,OTTAWA CDA,6105976.0,17.0,6.0,11.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.3098143952224082,21.66666666666667,0.0
2012-10-16,-75.72,45.38,OTTAWA CDA,6105976.0,8.9,4.4,6.7,11.3,0.0,0.0,0.0,0.0,0.0,-4.0,-2.654907197611204,17.82608695652174,0.0
2012-10-17,-75.72,45.38,OTTAWA CDA,6105976.0,10.7,-1.4,4.7,13.3,0.0,0.0,0.0,0.0,0.0,-4.0,-3.3274535988056018,9.619047619047619,0.0
2012-10-18,-75.72,45.38,OTTAWA CDA,6105976.0,21.5,6.0,13.8,4.2,0.0,1.4,0.0,1.4,0.0,0.0,-1.6637267994028009,15.291666666666664,0.0
2012-10-19,-75.72,45.38,OTTAWA CDA,6105976.0,13.8,9.5,11.7,6.3,0.0,5.9,0.0,5.9,0.0,0.0,-0.8318633997014004,16.708333333333332,0.0
2012-10-20,-75.72,45.38,OTTAWA CDA,6105976.0,15.5,10.8,13.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.4159316998507002,15.73913043478261,0.0
2012-10-21,-75.72,45.38,OTTAWA CDA,6105976.0,12.8,7.3,10.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.2079658499253501,19.541666666666668,0.0
